(1)Avanti Sensor,,,
EMG 1 (1925.926),ACC X (148.148),ACC Y (148.148),ACC Z (148.148)
-0.11766231784542608,,,
-0.0639505607690547,,,
-0.01560997940032044,,,
0.021652552071412222,,,
0.051865415426871134,,,
0.07872129396505684,,,
0.10054169527733271,,,
0.11044480048828872,,,
0.10457007705806058,,,
0.09684901197833219,,,
0.09483482108796826,,,
0.08879224841687647,,,
0.07553215838864728,,,
0.06160067139696345,,,
0.053208209353780414,,,
0.04615854123750667,,,
0.032730601968413826,,,
0.01292439154650187,,,
-0.004196231021591517,,,
-0.01326009002822919,,,
-0.020645456626230255,,,
-0.02937361715114061,,,
-0.03961242084382391,,,
-0.048508430609597926,,,
-0.05387960631723506,,,
-0.051529716945143814,,,
-0.043472953383688104,,,
-0.0323949034866865,,,
-0.021652552071412222,,,
-0.011917296101319903,,,
-0.004531929503318838,,,
0.0028534370946822307,,,
0.009903105210955977,,,
0.01594567788204776,,,
0.018631265735866327,,,
0.01913481345845731,,,
0.028030823224231328,,,
0.04783703364614328,,,
0.06546120393682765,,,
0.07234302281223774,,,
0.07284657053482871,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
-0.10087739375906005,,,
-0.10188448920424201,,,
-0.10423437857633323,,,
-0.1062485694666972,,,
-0.10373083085374227,,,
-0.09919890135042343,,,
-0.09483482108796826,,,
-0.09114213778896772,,,
-0.08677805752651253,,,
-0.08073548485542076,,,
-0.07318226901655604,,,
-0.06831464103150987,,,
-0.06613260090028229,,,
-0.06529335469596398,,,
-0.06361486228732739,,,
-0.061432822156099784,,,
-0.05857938506141757,,,
-0.05522240024414436,,,
-0.050522621499961846,,,
-0.044815747310597384,,,
-0.03978027008468757,,,
-0.03810177767605096,,,
-0.03910887312123293,,,
-0.04145876249332417,,,
-0.041123064011596856,,,
-0.0387731746395056,,,
-0.03675898374914168,,,
-0.03440909437705043,,,
-0.030045014114595252,,,
-0.02584878309300374,,,
-0.020645456626230255,,,
-0.016617074845502403,,,
-0.014267185473411156,,,
-0.01326009002822919,,,
-0.010574502174410621,,,
-0.007217517357137408,,,
-0.001846341649500267,,,
0.0015106431677729458,,,
0.004196231021591517,,,
0.005874723430228122,,,
0.00788891432059205,,,
0.00788891432059205,,,
0.009567406729228655,,,
0.01326009002822919,,,
0.01829556725413901,,,
0.025177386129549097,,,
0.03172350652323186,,,
0.03558403906309605,,,
0.041123064011596856,,,
0.04750133516441596,,,
0.051865415426871134,,,
0.05085831998168917,,,
0.04615854123750667,,,
0.04145876249332417,,,
0.03961242084382391,,,
0.0387731746395056,,,
0.04129091325246051,,,
0.04515144579232471,,,
0.04783703364614328,,,
0.04917982757305257,,,
0.051529716945143814,,,
0.052201113908598454,,,
0.05085831998168917,,,
0.04750133516441596,,,
0.04145876249332417,,,
0.03407339589532311,,,
0.02937361715114061,,,
0.04078736552986953,,,
0.07989623865110246,,,
0.12135500114442664,,,
0.14485389486533912,,,
0.1512321660181582,,,
0.15223926146334021,,,
0.1508964675364309,,,
0.14418249790188448,,,
0.13344014648661018,,,
0.1240405889982452,,,
0.11665522240024415,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
-0.2029297322041657,,,
-0.12169069962615398,,,
-0.04750133516441596,,,
-0.0003356984817273213,,,
0.021149004348821242,,,
0.019470511940184634,,,
-0.001846341649500267,,,
-0.03105210955977722,,,
-0.055390249485008015,,,
-0.07217517357137408,,,
-0.08476386663614863,,,
-0.11514457923247119,,,
-0.16466010528725106,,,
-0.20360112916762035,,,
-0.22005035477225907,,,
-0.2178683146410315,,,
-0.20225833524071107,,,
-0.1733882658121614,,,
-0.13327229724574652,,,
-0.09147783627069504,,,
-0.05622949568932631,,,
-0.03440909437705043,,,
-0.03138780804150454,,,
-0.0426337071793698,,,
-0.05522240024414436,,,
-0.05992217898832684,,,
-0.05958648050659952,,,
-0.05589379720759898,,,
-0.051865415426871134,,,
-0.051529716945143814,,,
-0.05387960631723506,,,
-0.05622949568932631,,,
-0.059250782024872196,,,
-0.06361486228732739,,,
-0.06865033951323721,,,
-0.07200732433051041,,,
-0.07234302281223774,,,
-0.0694895857175555,,,
-0.06596475165941862,,,
-0.06579690241855497,,,
-0.07133592736705577,,,
-0.08879224841687647,,,
-0.11766231784542608,,,
-0.13881132219424736,,,
-0.1347829404135195,,,
-0.1040665293354696,,,
-0.05824368657969024,,,
-0.007553215838864729,,,
0.043472953383688104,,,
0.0844281681544213,,,
0.1040665293354696,,,
0.09970244907301441,,,
0.07905699244678416,,,
0.054047455558098714,,,
0.035416189822232394,,,
0.017288471808957043,,,
-0.005874723430228122,,,
-0.025345235370412753,,,
-0.03373769741359579,,,
-0.03675898374914168,,,
-0.040451667048142216,,,
-0.043472953383688104,,,
-0.043808651865415424,,,
-0.043472953383688104,,,
-0.042465857938506144,,,
-0.042465857938506144,,,
-0.041794460975051496,,,
-0.041123064011596856,,,
-0.04129091325246051,,,
-0.042465857938506144,,,
-0.04414435034714275,,,
-0.04515144579232471,,,
-0.04515144579232471,,,
-0.04313725490196078,,,
-0.03944457160296025,,,
-0.03474479285877775,,,
-0.02937361715114061,,,
-0.025680933852140077,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
0.0,,,
-0.05824368657969024,,,
-0.05169756618600748,,,
-0.04682993820096131,,,
-0.04414435034714275,,,
-0.04145876249332417,,,
-0.036423285267414354,,,
-0.03508049134050507,,,
-0.060593575951781484,,,
-0.10356298161287861,,,
-0.12437628747997252,,,
-0.1062485694666972,,,
-0.06529335469596398,,,
-0.022323949034866862,,,
0.014267185473411156,,,
0.043976501106279084,,,
0.06630045014114595,,,
0.08308537422751203,,,
0.09147783627069504,,,
0.08862439917601281,,,
0.07989623865110246,,,
0.07167162584878309,,,
0.06680399786373693,,,
0.06512550545510032,,,
0.0639505607690547,,,
0.060090028229190504,,,
0.05387960631723506,,,
0.050522621499961846,,,
0.0520332646677348,,,
0.05421530479896238,,,
0.05387960631723506,,,
0.051865415426871134,,,
0.048676279850461586,,,
0.042801556420233464,,,
0.03457694361791409,,,
0.027695124742504008,,,
0.021988250553139542,,,
0.01896696421759365,,,
0.0213168535896849,,,
0.027359426260776684,,,
0.030380712596322572,,,
0.03054856183718624,,,
0.029037918669413288,,,
0.028030823224231328,,,
0.027359426260776684,,,
0.02668802929732204,,,
0.025345235370412753,,,
0.02333104448004883,,,
0.020645456626230255,,,
0.017959868772411687,,,
0.014099336232547494,,,
0.009231708247501335,,,
0.003860532539864194,,,
-0.0008392462043183033,,,
-0.004867627985046159,,,
-0.007553215838864729,,,
-0.008896009765774012,,,
-0.009567406729228655,,,
-0.009903105210955977,,,
-0.009903105210955977,,,
-0.007217517357137408,,,
-0.0021820401312275884,,,
0.003860532539864194,,,
0.011917296101319903,,,
0.04615854123750667,,,
0.19319447623407338,,,
0.42281223773556104,,,
0.6173495078965439,,,
0.723598077363241,,,
0.7697566186007476,,,
0.7907377737087052,,,
0.7974517433432516,,,
0.7850308995193408,,,
0.7551537346456092,,,
0.7155413138017853,,,
0.6668650339513237,,,
0.609796292057679,,,
0.5513847562371251,,,
0.4980086976424812,,,
0.44765392538338294,,,
0.3939421683070115,,,
0.34056610971236745,,,
0.29423971923399705,,,
0.25999847409781035,,,
0.2281071183337148,,,
0.18178072785534446,,,
0.11262684061951626,,,
0.03138780804150454,,,
-0.044815747310597384,,,
-0.0971847104600595,,,
-0.12672617685206378,,,
-0.15458915083543145,,,
-0.19554436560616464,,,
-0.240863660639353,,,
-0.2737621118486305,,,
-0.28920424200808725,,,
-0.2989394979781796,,,
-0.31773861295490957,,,
-0.34946211947814143,,,
-0.38554970626382845,,,
-0.42264438849469754,,,
-0.4570534828717479,,,
-0.48659494926375213,,,
-0.5124437323567559,,,
-0.5339284351873044,,,
-0.5466849774929426,,,
-0.5530632486457617,,,
-0.5547417410543983,,,
-0.553398947127489,,,
-0.5503776607919432,,,
-0.5453421835660334,,,
-0.5404745555809872,,,
-0.5345998321507592,,,
-0.5265430685893033,,,
-0.5191577019913023,,,
-0.5141222247653925,,,
-0.510429541466392,,,
-0.5067368581673914,,,
-0.5013656824597543,,,
-0.49481956206607147,,,
-0.4892805371175708,,,
-0.48290226596475166,,,
-0.4748455024032958,,,
-0.4647745479514762,,,
-0.4547035934996566,,,
-0.44295414663920035,,,
-0.43120469977874415,,,
-0.4213015945677882,,,
-0.4103913939116503,,,
-0.39662775616083007,,,
-0.3813534752422369,,,
-0.3657434958419165,,,
-0.3508049134050507,,,
-0.33519493400473027,,,
-0.3200885023270008,,,
-0.3046463721675441,,,
-0.28752574959945065,,,
-0.2707408255130846,,,
-0.25597009231708245,,,
-0.24220645456626225,,,
-0.2264286259250782,,,
-0.20830090791180284,,,
-0.1901731898985275,,,
-0.17070267795834287,,,
-0.14972152285038529,,,
-0.13008316166933698,,,
-0.11430533302815289,,,
-0.1057450217441062,,,
-0.10893415732051576,,,
-0.11967650873579004,,,
-0.1279011215381094,,,
-0.1304188601510643,,,
-0.1406576638437476,,,
-0.15660334172579538,,,
-0.15660334172579538,,,
-0.13495078965438315,,,
-0.10423437857633323,,,
-0.07737850003814756,,,
-0.054551003280689715,,,
-0.024841687647821773,,,
0.01326009002822919,,,
0.057572289616235596,,,
0.10457007705806058,,,
0.14821087968261232,,,
0.18312352178225372,,,
0.20863660639353018,,,
0.22944991226062406,,,
0.2527809567406729,,,
0.27476920729381243,,,
0.2655374990463111,,,
0.15794613565270463,,,
-0.030380712596322572,,,
-0.22710002288853282,,,
-0.38269626916914623,,,
-0.47820248722056913,,,
-0.5191577019913023,,,
-0.5327534905012589,,,
-0.538124666208896,,,
-0.5372854200045777,,,
-0.5272144655527581,,,
-0.5065690089265278,,,
-0.47786678873884186,,,
-0.4459754329747464,,,
-0.4144197756923781,,,
-0.38420691233691917,,,
-0.3550011444266422,,,
-0.3246204318303197,,,
-0.2928969253070878,,,
-0.2628519111924925,,,
-0.23347829404135198,,,
-0.20427252613107502,,,
-0.17640955214770732,,,
-0.14938582436865797,,,
-0.12437628747997252,,,
-0.10121309224078735,,,
-0.08073548485542076,,,
-0.059754329747463183,,,
-0.03910887312123293,,,
-0.016617074845502403,,,
0.013931486991683832,,,
0.052201113908598454,,,
0.09416342412451362,,,
0.13612573434042877,,,
0.17405966277561608,,,
0.20729381246662087,,,
0.23616388189517049,,,
0.25731288624399173,,,
0.27510490577553975,,,
0.2996108949416343,,,
0.3284809643701838,,,
0.3546654459449149,,,
0.37615014877546343,,,
0.37883573662928205,,,
0.3717860685130083,,,
0.37917143511100937,,,
0.417944609750515,,,
0.4751812008850232,,,
0.5312428473334858,,,
0.5758907454032196,,,
0.6010681315327687,,,
0.5862973983367666,,,
0.538628213931487,,,
0.5111009384298466,,,
0.5228503852903028,,,
0.5560845349813077,,,
0.5857938506141755,,,
0.571190966659037,,,
0.5094224460212101,,,
0.43926146334019983,,,
0.39327077134355687,,,
0.36607919432364383,,,
0.3130388342107271,,,
0.2140077821011673,,,
0.06428625925078202,,,
-0.13394369420920116,,,
-0.36356145571068893,,,
-0.6128175783932249,,,
-0.873990997177081,,,
-1.1336537727931637,,,
-1.3733424887464714,,,
-1.5756008239871824,,,
-1.7271686884870683,,,
-1.8090791180285346,,,
-1.825024795910582,,,
-1.8159609369039442,,,
-1.8142824444953076,,,
-1.8471808957045854,,,
-1.8522163729304952,,,
-1.7311970702677955,,,
-1.4523994811932555,,,
-1.0982375829709314,,,
-0.7863736934462501,,,
-0.5476920729381246,,,
-0.3499656672007324,,,
-0.1576104371709773,,,
0.06428625925078202,,,
0.29793240253299763,,,
0.4577248798352026,,,
0.5092545967803463,,,
0.482230869001297,,,
0.4684672312504768,,,
0.5074082551308461,,,
0.5661554894331273,,,
0.6356450751506828,,,
0.7303120469977874,,,
0.8296787975890745,,,
0.8817120622568092,,,
0.8812085145342183,,,
0.8545204852368964,,,
0.7870450904097047,,,
0.7259479667353324,,,
0.7464255741206988,,,
0.8387426565957121,,,
0.9595941100175477,,,
1.058960860608835,,,
1.1376821545738918,,,
1.2385595483329517,,,
1.35907530327306,,,
1.4661631189440756,,,
1.5447165636682687,,,
1.6111848630502785,,,
1.6800030518043791,,,
1.7755092698558024,,,
1.9096208133058672,,,
2.064377813382162,,,
2.225177386129549,,,
2.422903791866941,,,
2.6552071412222475,,,
2.8435339894712746,,,
2.9288014038300147,,,
2.9016098268101014,,,
2.804592965590906,,,
2.7025406271457997,,,
2.604180971999695,,,
2.4782940413519494,,,
2.3275654230563823,,,
2.182543678950179,,,
2.0492713817044326,,,
1.929427023727779,,,
1.8260318913557638,,,
1.7202868696116576,,,
1.5928892957961396,,,
1.430914778362707,,,
1.239902342259861,,,
1.0196841382467383,,,
0.7898985275043869,,,
0.6081177996490426,,,
0.4916304264896619,,,
0.2787975890745403,,,
-0.20091554131380177,,,
-0.7472648203250171,,,
-1.0371404592965592,,,
-1.0472114137483786,,,
-0.9841000991836422,,,
-1.0868238345922026,,,
-1.4282291905088882,,,
-1.8706797894254978,,,
-2.1456168459601734,,,
-2.339314869916838,,,
-2.7883115892271304,,,
-3.43805600061036,,,
-4.296269169146257,,,
-5.105302510109102,,,
-5.3181353475242235,,,
-4.955916685740443,,,
-4.490638590066377,,,
-4.201937895780881,,,
-4.034927901121538,,,
-3.8563363088426037,,,
-3.6433356221866178,,,
-3.4419165331502253,,,
-3.276249332417792,,,
-3.116456855115587,,,
-2.9277943083848323,,,
-2.7127794308384834,,,
-2.518577859159228,,,
-2.365499351491569,,,
-2.2312199588006405,,,
-2.09224078736553,,,
-1.9561150530251012,,,
-1.8361028458075834,,,
-1.7278400854505223,,,
-1.6214236667429618,,,
-1.5240711070420385,,,
-1.4463569085221637,,,
-1.3834134431982907,,,
-1.3236591134508278,,,
-1.2545052262149996,,,
-1.1774624246585796,,,
-1.1044480048828869,,,
-1.0269016556038757,,,
-0.9302204928664073,,,
-0.8221255817502098,,,
-0.7162127107652398,,,
-0.610803387502861,,,
-0.5215075913633935,,,
-0.4607461661707485,,,
-0.40904859998474097,,,
-0.34895857175555045,,,
-0.28148317692835884,,,
-0.22072175173571373,,,
-0.20729381246662087,,,
-0.22710002288853282,,,
-0.2331425955596246,,,
-0.1910124361028458,,,
-0.09617761501487754,,,
0.02366674296177615,,,
0.14250400549324788,,,
0.2576485847257191,,,
0.3946135652704661,,,
0.5587701228351263,,,
0.7165484092469673,,,
0.8840619516289006,,,
1.1002517738612954,,,
1.3318837262531473,,,
1.5037613488975354,,,
1.7125658045319296,,,
2.293324177920195,,,
3.2319371328297857,,,
3.8999771114671553,,,
3.90803387502861,,,
3.329961089494163,,,
2.484672312504768,,,
1.7488212405584802,,,
1.255344472419318,,,
0.9344167238879988,,,
0.7084916456855116,,,
0.5537346456092164,,,
0.47988097962920573,,,
0.47786678873884186,,,
0.5124437323567559,,,
0.5565880827038986,,,
0.6014038300144959,,,
0.6497444113832302,,,
0.7014419775692378,,,
0.7501182574196993,,,
0.7947661554894332,,,
0.8390783550774397,,,
0.886747539482719,,,
0.946166170748455,,,
1.0055848020141909,,,
1.0592965590905623,,,
1.1069657434958418,,,
1.1455710688944838,,,
1.1754482337682155,,,
1.1959258411535822,,,
1.2076752880140382,,,
1.214221408407721,,,
1.2184176394293125,,,
1.2301670862897687,,,
1.2516517891203174,,,
1.275486381322957,,,
1.3030136568245974,,,
1.3285267414358741,,,
1.3533684290836956,,,
1.374517433432517,,,
1.3812314030670632,,,
1.3733424887464714,,,
1.359746700236515,,,
1.3436331731136035,,,
1.3197985809109636,,,
1.287235828183413,,,
1.2466163118944076,,,
1.2002899214160372,,,
1.1475852597848477,,,
1.0928664072632943,,,
1.026398107881285,,,
0.9538872358281835,,,
0.8847333485923551,,,
0.8202792401007094,,,
0.7571679255359731,,,
0.695399404898146,,,
0.6329594872968642,,,
0.5745479514763103,,,
0.5205004959182116,,,
0.4674601358052949,,,
0.4160982681010147,,,
0.37010757610437167,,,
0.3355306324864576,,,
0.29726100556954294,,,
0.25227740901808193,,,
0.21216144045166704,,,
0.17959868772411688,,,
0.15156786449988555,,,
0.12504768444342718,,,
0.10121309224078735,,,
0.0797283894102388,,,
0.059250782024872196,,,
0.041123064011596856,,,
0.0260166323338674,,,
0.01594567788204776,,,
0.0157778286411841,,,
0.008560311284046692,,,
-0.009231708247501335,,,
-0.02652018005645838,,,
-0.03927672236209659,,,
-0.05119401846341649,,,
-0.06210421911955444,,,
-0.07335011825741969,,,
-0.08896009765774013,,,
-0.1057450217441062,,,
-0.11900511177233539,,,
-0.13209735255970093,,,
-0.14283970397497517,,,
-0.14518959334706644,,,
-0.15190356298161287,,,
-0.166674296177615,,,
-0.18060578316929884,,,
-0.18899824521248187,,,
-0.19420157167925536,,,
-0.19974059662775617,,,
-0.20662241550316623,,,
-0.2166933699549859,,,
-0.22861066605630578,,,
-0.24220645456626225,,,
-0.25597009231708245,,,
-0.26604104676890206,,,
-0.26637674525062943,,,
-0.2737621118486305,,,
-0.2910505836575875,,,
-0.30666056305790795,,,
-0.3147173266193637,,,
-0.3197528038452735,,,
-0.32646677347981995,,,
-0.33452353704127563,,,
-0.3440909437705043,,,
-0.3553368429083695,,,
-0.36742198825055317,,,
-0.3781643396658274,,,
-0.38420691233691917,,,
-0.3833676661326009,,,
-0.39058518348973825,,,
-0.4023346303501945,,,
-0.4077058060578317,,,
-0.40703440909437705,,,
-0.40703440909437705,,,
-0.40787365529869535,,,
-0.40636301213092235,,,
-0.40401312275883117,,,
-0.40132753490501255,,,
-0.398641947051194,,,
-0.39243152513923857,,,
-0.3825284199282826,,,
-0.3675898374914168,,,
-0.362050812542916,,,
-0.36557564660105285,,,
-0.36473640039673455,,,
-0.3563439383535515,,,
-0.34895857175555045,,,
-0.3459372854200045,,,
-0.3425803006027313,,,
-0.3378805218585489,,,
-0.33620202944991223,,,
-0.33452353704127563,,,
-0.3298237582970931,,,
-0.32126344701304643,,,
-0.3076676585030899,,,
-0.3026321812771801,,,
-0.30498207064927135,,,
-0.3024643320363164,,,
-0.29390402075226973,,,
-0.2821545738918135,,,
-0.269062333104448,,,
-0.25597009231708245,,,
-0.24422064545662625,,,
-0.2323033493553063,,,
-0.22072175173571373,,,
-0.20779736018921185,,,
-0.1918516823071641,,,
-0.1693598840314336,,,
-0.1555962462806134,,,
-0.14988937209124895,,,
-0.1414969100480659,,,
-0.12739757381551842,,,
-0.1079270618753338,,,
-0.08845654993514916,,,
-0.07267872129396505,,,
-0.057236591134508276,,,
-0.042465857938506144,,,
-0.028366521705958644,,,
-0.016449225604638743,,,
-0.0050354772259098195,,,
0.009231708247501335,,,
0.01913481345845731,,,
0.02366674296177615,,,
0.028366521705958644,,,
0.035248340581368734,,,
0.041962310215915156,,,
0.04548714427405204,,,
0.050186923018234526,,,
0.05673304341191729,,,
0.06277561608300908,,,
0.06562905317769131,,,
0.06562905317769131,,,
0.06898603799496453,,,
0.0800640878919661,,,
0.08392462043183031,,,
0.0788891432059205,,,
0.07335011825741969,,,
0.06999313344014649,,,
0.06932173647669183,,,
0.07167162584878309,,,
0.07301441977569237,,,
0.06965743495841917,,,
0.062272068360418105,,,
0.05790798809796292,,,
0.055390249485008015,,,
0.051865415426871134,,,
0.05354390783550774,,,
0.04917982757305257,,,
0.03675898374914168,,,
0.02668802929732204,,,
0.020981155107957578,,,
0.01628137636377508,,,
0.011245899137865261,,,
0.00788891432059205,,,
0.004867627985046159,,,
0.0010070954451819635,,,
-0.0028534370946822307,,,
-0.0055390249485008005,,,
-0.006881818875410085,,,
-0.0052033264667734795,,,
-0.010910200656137941,,,
-0.021988250553139542,,,
-0.03138780804150454,,,
-0.03508049134050507,,,
-0.03608758678568704,,,
-0.03944457160296025,,,
-0.04414435034714275,,,
-0.04917982757305257,,,
-0.05421530479896238,,,
-0.05589379720759898,,,
-0.05790798809796292,,,
-0.06126497291523613,,,
-0.06025787747005417,,,
-0.06529335469596398,,,
-0.07553215838864728,,,
-0.08409246967269397,,,
-0.0891279468986038,,,
-0.0908064393072404,,,
-0.09030289158464942,,,
-0.09013504234378575,,,
-0.09147783627069504,,,
-0.09433127336537728,,,
-0.09785610742351414,,,
-0.10138094148165101,,,
-0.10222018768596933,,,
-0.09735255970092317,,,
-0.10054169527733271,,,
-0.11111619745174332,,,
-0.11799801632715344,,,
-0.11833371480888075,,,
-0.11766231784542608,,,
-0.11799801632715344,,,
-0.11883726253147174,,,
-0.11934081025406272,,,
-0.11967650873579004,,,
-0.12252994583047226,,,
-0.12655832761120012,,,
-0.12739757381551842,,,
-0.12068360418097199,,,
-0.12068360418097199,,,
-0.12806897077897306,,,
-0.1304188601510643,,,
-0.12739757381551842,,,
-0.1253833829251545,,,
-0.12437628747997252,,,
-0.1232013427939269,,,
-0.12068360418097199,,,
-0.11900511177233539,,,
-0.12135500114442664,,,
-0.12236209658960862,,,
-0.11799801632715344,,,
-0.1062485694666972,,,
-0.10289158464942397,,,
-0.10994125276569772,,,
-0.11732661936369877,,,
-0.11866941329060808,,,
-0.11732661936369877,,,
-0.11497672999160755,,,
-0.11296253910124363,,,
-0.11044480048828872,,,
-0.11061264972915236,,,
-0.11195544365606165,,,
-0.11262684061951626,,,
-0.1096055542839704,,,
-0.10087739375906005,,,
-0.09802395666437781,,,
-0.10507362478065153,,,
-0.11111619745174332,,,
-0.11044480048828872,,,
-0.10725566491187914,,,
-0.10557717250324253,,,
-0.10507362478065153,,,
-0.10356298161287861,,,
-0.09953459983215075,,,
-0.09668116273746853,,,
-0.0955062180514229,,,
-0.09433127336537728,,,
-0.08644235904478523,,,
-0.08409246967269397,,,
-0.08677805752651253,,,
-0.08896009765774013,,,
-0.08761730373083085,,,
-0.08509956511787593,,,
-0.08291752498664834,,,
-0.08342107270923933,,,
-0.08476386663614863,,,
-0.08543526359960325,,,
-0.08291752498664834,,,
-0.08073548485542076,,,
-0.07872129396505684,,,
-0.07167162584878309,,,
-0.07234302281223774,,,
-0.08174258030060273,,,
-0.08661020828564889,,,
-0.08308537422751203,,,
-0.07939269092851148,,,
-0.07838559548332952,,,
-0.0780498970016022,,,
-0.07771419851987486,,,
-0.07653925383382924,,,
-0.07536430914778362,,,
-0.07620355535210192,,,
-0.07536430914778362,,,
-0.06562905317769131,,,
-0.06277561608300908,,,
-0.06865033951323721,,,
-0.07335011825741969,,,
-0.07402151522087433,,,
-0.07402151522087433,,,
-0.07435721370260165,,,
-0.07301441977569237,,,
-0.06865033951323721,,,
-0.06462195773250935,,,
-0.0639505607690547,,,
-0.06361486228732739,,,
-0.059250782024872196,,,
-0.04716563668268864,,,
-0.04582284275577936,,,
-0.05522240024414436,,,
-0.06025787747005417,,,
-0.05740444037537193,,,
-0.05421530479896238,,,
-0.05421530479896238,,,
-0.05421530479896238,,,
-0.05421530479896238,,,
-0.05354390783550774,,,
-0.051865415426871134,,,
-0.050186923018234526,,,
-0.048676279850461586,,,
-0.044480048828870064,,,
-0.04682993820096131,,,
-0.054551003280689715,,,
-0.05824368657969024,,,
-0.05622949568932631,,,
-0.054551003280689715,,,
-0.05387960631723506,,,
-0.052201113908598454,,,
-0.050522621499961846,,,
-0.05035477225909819,,,
-0.049347676813916226,,,
-0.04716563668268864,,,
-0.0426337071793698,,,
-0.03138780804150454,,,
-0.028030823224231328,,,
-0.03373769741359579,,,
-0.03910887312123293,,,
-0.03843747615777828,,,
-0.036423285267414354,,,
-0.0379339284351873,,,
-0.0387731746395056,,,
-0.037262531471732654,,,
-0.03390554665445944,,,
-0.032730601968413826,,,
-0.035248340581368734,,,
-0.03424124513618677,,,
-0.024505989166094453,,,
-0.02366674296177615,,,
-0.032730601968413826,,,
-0.04145876249332417,,,
-0.04313725490196078,,,
-0.040451667048142216,,,
-0.03776607919432364,,,
-0.03860532539864195,,,
-0.03843747615777828,,,
-0.040451667048142216,,,
-0.042801556420233464,,,
-0.042801556420233464,,,
-0.03843747615777828,,,
-0.030380712596322572,,,
-0.03205920500495917,,,
-0.03978027008468757,,,
-0.04011596856641489,,,
-0.03373769741359579,,,
-0.028702220187685965,,,
-0.029037918669413288,,,
-0.030716411078049892,,,
-0.03105210955977722,,,
-0.029709315632867935,,,
-0.027023727779049357,,,
-0.025009536888685433,,,
-0.021652552071412222,,,
-0.012252994583047227,,,
-0.011581597619592583,,,
-0.01829556725413901,,,
-0.022995345998321506,,,
-0.024338139925230793,,,
-0.02366674296177615,,,
-0.02400244144350347,,,
-0.024505989166094453,,,
-0.024673838406958113,,,
-0.026352330815594724,,,
-0.029205767910276948,,,
-0.03054856183718624,,,
-0.02937361715114061,,,
-0.022995345998321506,,,
-0.025177386129549097,,,
-0.035248340581368734,,,
-0.040451667048142216,,,
-0.0387731746395056,,,
-0.036423285267414354,,,
-0.03474479285877775,,,
-0.03172350652323186,,,
-0.03054856183718624,,,
-0.03205920500495917,,,
-0.03205920500495917,,,
-0.028030823224231328,,,
-0.020309758144502935,,,
-0.00788891432059205,,,
-0.0052033264667734795,,,
-0.012588693064774548,,,
-0.01896696421759365,,,
-0.019974059662775615,,,
-0.016617074845502403,,,
-0.01527428091859312,,,
-0.01695277332722972,,,
-0.01829556725413901,,,
-0.01846341649500267,,,
-0.017288471808957043,,,
-0.01628137636377508,,,
-0.01594567788204776,,,
-0.013092240787365528,,,
-0.01829556725413901,,,
-0.028366521705958644,,,
-0.03172350652323186,,,
-0.029037918669413288,,,
-0.029037918669413288,,,
-0.03373769741359579,,,
-0.035416189822232394,,,
-0.0315556572823682,,,
-0.030045014114595252,,,
-0.0323949034866865,,,
-0.032898451209277486,,,
-0.027862973983367664,,,
-0.0157778286411841,,,
-0.013931486991683832,,,
-0.020645456626230255,,,
-0.02366674296177615,,,
-0.020309758144502935,,,
-0.016113527122911416,,,
-0.01326009002822919,,,
-0.011917296101319903,,,
-0.011245899137865261,,,
-0.011245899137865261,,,
-0.012085145342183566,,,
-0.011581597619592583,,,
-0.005874723430228122,,,
0.004531929503318838,,,
0.0021820401312275884,,,
-0.009903105210955977,,,
-0.01628137636377508,,,
-0.01560997940032044,,,
-0.014938582436865796,,,
-0.01560997940032044,,,
-0.01829556725413901,,,
-0.021652552071412222,,,
-0.025009536888685433,,,
-0.028366521705958644,,,
-0.030380712596322572,,,
-0.028030823224231328,,,
-0.01896696421759365,,,
-0.01829556725413901,,,
-0.025680933852140077,,,
-0.03172350652323186,,,
-0.0323949034866865,,,
-0.029037918669413288,,,
-0.027023727779049357,,,
-0.02668802929732204,,,
-0.0260166323338674,,,
-0.024338139925230793,,,
-0.021988250553139542,,,
-0.01896696421759365,,,
-0.013931486991683832,,,
-0.0028534370946822307,,,
0.0015106431677729458,,,
-0.004196231021591517,,,
-0.008896009765774012,,,
-0.008224612802319372,,,
-0.006210421911955443,,,
-0.003860532539864194,,,
-0.003189135576409552,,,
-0.006378271152819104,,,
-0.009567406729228655,,,
-0.009903105210955977,,,
